"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"gd-1009607640888","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009607640888","","Computational Analyst or Data Scientist","Physical Sciences Inc.","Andover, MA","2025-01-22","yearly","direct_data","yearly",90465.0,131975.0,"USD",False,"","data","organic","","","1009607640888 employees","https://www.glassdoor.com/Overview/W-EI_IE344624.htm","https://media.glassdoor.com/sql/344624/physical-sciences-squarelogo-1424760205963.png","1009607640888 employees","Andover, MA","1009607640888 employees","1009607640888 employees","1009607640888 employees","sql","","1009607640888 employees","1009607640888 employees","1009607640888 employees",""
"gd-1009585815736","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009585815736","","Biomedical Deep Learning & Signal Processing Engineer","MIT Lincoln Laboratory","Lexington, MA","2025-01-04","yearly","direct_data","yearly",98814.0,134956.0,"USD",False,"","engineering","organic","","","1009585815736 employees","https://www.glassdoor.com/Overview/W-EI_IE347032.htm","https://media.glassdoor.com/sql/347032/mit-lincoln-laboratory-squarelogo.png","1009585815736 employees","Lexington, MA","1009585815736 employees","1009585815736 employees","1009585815736 employees","sql","","1009585815736 employees","1009585815736 employees","1009585815736 employees",""
"gd-1009553556267","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009553556267","","Data Engineer, Product Analytics","Meta","Boston, MA","2024-12-05","yearly","direct_data","yearly",145000.0,204000.0,"USD",False,"","engineering","organic","","","1009553556267 employees","https://www.glassdoor.com/Overview/W-EI_IE40772.htm","https://media.glassdoor.com/sql/40772/meta-squareLogo-1636117276319.png","1009553556267 employees","Boston, MA","1009553556267 employees","1009553556267 employees","1009553556267 employees","sql","","1009553556267 employees","1009553556267 employees","1009553556267 employees",""
"gd-1009551744641","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009551744641","","Data Scientist, Product Analytics","Meta","Boston, MA","2024-12-04","yearly","direct_data","yearly",173000.0,242000.0,"USD",False,"","data","organic","","","1009551744641 employees","https://www.glassdoor.com/Overview/W-EI_IE40772.htm","https://media.glassdoor.com/sql/40772/meta-squareLogo-1636117276319.png","1009551744641 employees","Boston, MA","1009551744641 employees","1009551744641 employees","1009551744641 employees","sql","","1009551744641 employees","1009551744641 employees","1009551744641 employees",""
"gd-1009519022032","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009519022032","","Senior Data Engineer","CEDENT","Boston, MA","2024-12-02","yearly","direct_data","yearly",109888.0,167431.0,"USD",False,"senior","engineering","organic","","","1009519022032 employees","https://www.glassdoor.com/Overview/W-EI_IE1464099.htm","https://media.glassdoor.com/sql/1464099/cedent-squarelogo-1582290523558.png","1009519022032 employees","Boston, MA","1009519022032 employees","1009519022032 employees","1009519022032 employees","sql","senior","1009519022032 employees","1009519022032 employees","1009519022032 employees",""
"gd-1009437524615","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009437524615","","Big Data Systems Engineer (Remote)","KBR","Boston, MA","2024-11-27","yearly","direct_data","yearly",142400.0,200000.0,"USD",False,"","engineering","organic","","","1009437524615 employees","https://www.glassdoor.com/Overview/W-EI_IE18604.htm","https://media.glassdoor.com/sql/18604/kbr-squareLogo-1656346954661.png","1009437524615 employees","Boston, MA","1009437524615 employees","1009437524615 employees","1009437524615 employees","sql","","1009437524615 employees","1009437524615 employees","1009437524615 employees","remote"
"gd-1009412790965","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009412790965","","Adjunct Instructor, Data Science","Wentworth Institute of Technology","Boston, MA","2024-11-26","","","","","","",False,"","data","organic","","","1009412790965 employees","https://www.glassdoor.com/Overview/W-EI_IE130298.htm","https://media.glassdoor.com/sql/130298/wentworth-institute-of-technology-squarelogo.png","1009412790965 employees","Boston, MA","1009412790965 employees","1009412790965 employees","1009412790965 employees","sql","","1009412790965 employees","1009412790965 employees","1009412790965 employees",""
"gd-1009348592875","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009348592875","","Artificial Intelligence - Developer","VASS IT","Boston, MA","2024-11-25","yearly","direct_data","yearly",100521.0,146782.0,"USD",False,"","engineering","organic","","","1009348592875 employees","https://www.glassdoor.com/Overview/W-EI_IE713108.htm","https://media.glassdoor.com/sql/713108/vassit-us-squarelogo-1442396734861.png","1009348592875 employees","Boston, MA","1009348592875 employees","1009348592875 employees","1009348592875 employees","sql","","1009348592875 employees","1009348592875 employees","1009348592875 employees",""
"gd-1009387134157","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009387134157","","Machine Learning Engineer","Burst Inc.","Lexington, MA","2024-11-25","yearly","direct_data","yearly",90403.0,127031.0,"USD",False,"","engineering","organic","","","1009387134157 employees","https://www.glassdoor.com/Overview/W-EI_IE1364199.htm","https://media.glassdoor.com/sql/1364199/burst-squarelogo-1497441713442.png","1009387134157 employees","Lexington, MA","1009387134157 employees","1009387134157 employees","1009387134157 employees","sql","","1009387134157 employees","1009387134157 employees","1009387134157 employees",""
"gd-1009218435949","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009218435949","","Visualization/Data Scientist","Vita Data Sciences","Waltham, MA","2024-11-24","yearly","direct_data","yearly",94398.0,141144.0,"USD",False,"","data","organic","","","1009218435949 employees","https://www.glassdoor.com/Overview/W-EI_IE2470750.htm","https://media.glassdoor.com/sql/2470750/vita-data-sciences-squareLogo-1724788548832.png","1009218435949 employees","Waltham, MA","1009218435949 employees","1009218435949 employees","1009218435949 employees","sql","","1009218435949 employees","1009218435949 employees","1009218435949 employees",""
"gd-1009287511158","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009287511158","","Machine Learning Scientist","Suno","Boston, MA","2024-11-24","yearly","direct_data","yearly",160000.0,280000.0,"USD",False,"","","organic","","","1009287511158 employees","https://www.glassdoor.com/Overview/W-EI_IE1265394.htm","","1009287511158 employees","Boston, MA","1009287511158 employees","1009287511158 employees","1009287511158 employees","","","1009287511158 employees","1009287511158 employees","1009287511158 employees",""
"gd-1009218435946","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009218435946","","Clinical Data Manager","Vita Data Sciences","Waltham, MA","2024-11-24","yearly","direct_data","yearly",69701.0,118058.0,"USD",False,"manager","data","organic","","","1009218435946 employees","https://www.glassdoor.com/Overview/W-EI_IE2470750.htm","https://media.glassdoor.com/sql/2470750/vita-data-sciences-squareLogo-1724788548832.png","1009218435946 employees","Waltham, MA","1009218435946 employees","1009218435946 employees","1009218435946 employees","sql","","1009218435946 employees","1009218435946 employees","1009218435946 employees",""
"gd-1009218435948","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009218435948","","Sr. Statistical Programmer I","Vita Data Sciences","Waltham, MA","2024-11-24","yearly","direct_data","yearly",70034.0,106596.0,"USD",False,"senior","data","organic","","","1009218435948 employees","https://www.glassdoor.com/Overview/W-EI_IE2470750.htm","https://media.glassdoor.com/sql/2470750/vita-data-sciences-squareLogo-1724788548832.png","1009218435948 employees","Waltham, MA","1009218435948 employees","1009218435948 employees","1009218435948 employees","sql","senior","1009218435948 employees","1009218435948 employees","1009218435948 employees",""
"gd-1009087552552","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1009087552552","","Associate Consultant","RoadMap Technologies","Beverly, MA","2024-11-24","yearly","direct_data","yearly",58230.0,85486.0,"USD",False,"associate","","organic","","","1009087552552 employees","https://www.glassdoor.com/Overview/W-EI_IE1101710.htm","https://media.glassdoor.com/sql/1101710/roadmap-it-solutions-squarelogo-1502873446086.png","1009087552552 employees","Beverly, MA","1009087552552 employees","1009087552552 employees","1009087552552 employees","sql","","1009087552552 employees","1009087552552 employees","1009087552552 employees",""
"gd-1007955783148","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1007955783148","","Data Scientist in Bioinformatics and Neuroscience","Chen Lab @ Boston University","Boston, MA","2024-11-23","","","","","","",False,"","data","organic","","","1007955783148 employees","","","1007955783148 employees","Boston, MA","1007955783148 employees","1007955783148 employees","1007955783148 employees","","","1007955783148 employees","1007955783148 employees","1007955783148 employees",""
"gd-1005639393790","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1005639393790","","DATA SCIENCE CONSULTANT BOSTON","managementsolutions","Boston, MA","2024-11-23","yearly","direct_data","yearly",92686.0,136946.0,"USD",False,"manager","data","organic","","","1005639393790 employees","https://www.glassdoor.com/Overview/W-EI_IE114695.htm","https://media.glassdoor.com/sql/114695/management-solutions-squarelogo-1554387234486.png","1005639393790 employees","Boston, MA","1005639393790 employees","1005639393790 employees","1005639393790 employees","sql","","1005639393790 employees","1005639393790 employees","1005639393790 employees",""
"gd-1006509669887","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1006509669887","","Computer Scientist / Machine Learning Expert","Machine Insight","Winchester, MA","2024-11-23","yearly","direct_data","yearly",108304.0,174283.0,"USD",False,"","","organic","","","1006509669887 employees","https://www.glassdoor.com/Overview/W-EI_IE550893.htm","https://media.glassdoor.com/sql/550893/insight-business-machine-squarelogo-1541076117035.png","1006509669887 employees","Winchester, MA","1006509669887 employees","1006509669887 employees","1006509669887 employees","sql","","1006509669887 employees","1006509669887 employees","1006509669887 employees",""
"gd-1007645072491","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1007645072491","","Financial Content Analyst","MKT MEDIASTATS","Cambridge, MA","2024-11-23","yearly","direct_data","yearly",62314.0,96859.0,"USD",False,"","finance","organic","","","1007645072491 employees","https://www.glassdoor.com/Overview/W-EI_IE1962755.htm","","1007645072491 employees","Cambridge, MA","1007645072491 employees","1007645072491 employees","1007645072491 employees","","","1007645072491 employees","1007645072491 employees","1007645072491 employees",""
"gd-1007509296181","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1007509296181","","Algorithm Development Engineer","Alpha Szenszor","Burlington, MA","2024-11-23","yearly","direct_data","yearly",126995.0,190518.0,"USD",False,"","engineering","organic","","","1007509296181 employees","https://www.glassdoor.com/Overview/W-EI_IE10195443.htm","","1007509296181 employees","Burlington, MA","1007509296181 employees","1007509296181 employees","1007509296181 employees","","","1007509296181 employees","1007509296181 employees","1007509296181 employees",""
"gd-1008953583407","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1008953583407","","Data Engineering & Pipelining Lead","Arrayo","Boston, MA","2024-11-23","yearly","direct_data","yearly",104439.0,140641.0,"USD",False,"lead","engineering","organic","","","1008953583407 employees","https://www.glassdoor.com/Overview/W-EI_IE1519797.htm","https://media.glassdoor.com/sql/1519797/arrayo-squarelogo-1629698318384.png","1008953583407 employees","Boston, MA","1008953583407 employees","1008953583407 employees","1008953583407 employees","sql","","1008953583407 employees","1008953583407 employees","1008953583407 employees",""
"gd-1006240507260","glassdoor","https://www.glassdoor.com/job-listing/j?jl=1006240507260","","Senior Data Scientist","Syndic8 DMS","Boston, MA","2024-11-23","yearly","direct_data","yearly",118607.0,167994.0,"USD",False,"senior","data","organic","","","1006240507260 employees","https://www.glassdoor.com/Overview/W-EI_IE2371535.htm","https://media.glassdoor.com/sql/2371535/syndic8-ma-squarelogo-1543682949544.png","1006240507260 employees","Boston, MA","1006240507260 employees","1006240507260 employees","1006240507260 employees","sql","senior","1006240507260 employees","1006240507260 employees","1006240507260 employees",""
